t	roll	pitch	yaw
1351.7350	0.1929	-0.2525	139.1259
1351.7400	0.2971	-0.3086	139.6649
1351.7450	0.2971	-0.3086	139.6649
1351.7500	0.1994	-0.1780	140.2057
1351.7550	0.1994	-0.1780	140.2057
1351.7600	0.0386	-0.5922	140.7441
1351.7650	0.0386	-0.5922	140.7441
1351.7700	-0.0384	-0.0912	141.2860
1351.7750	-0.0384	-0.0912	141.2860
1351.7800	0.2240	-0.2527	141.8243
1351.7850	0.2240	-0.2527	141.8243
1351.7900	0.1603	-0.1366	142.3648
1351.7950	0.1603	-0.1366	142.3648
1351.8000	0.1950	-0.2205	142.9039
1351.8050	0.1950	-0.2205	142.9039
1351.8100	0.1936	-0.2479	143.4435
1351.8150	0.1936	-0.2479	143.4435
1351.8200	0.1936	-0.2479	143.4435
1351.8260	0.3760	-0.3307	143.9821
1351.8300	0.3760	-0.3307	143.9821
1351.8350	0.0343	-0.1216	144.5238
1351.8400	0.0343	-0.1216	144.5238
1351.8450	0.3011	-0.2563	145.0622
1351.8500	0.0149	-0.2110	145.6028
1351.8550	0.0149	-0.2110	145.6028
1351.8600	0.1585	-0.2513	146.1420
1351.8650	0.1585	-0.2513	146.1420
1351.8700	0.1691	-0.0646	146.6826
1351.8750	0.1691	-0.0646	146.6826
1351.8800	0.0392	-0.2363	147.2217
1351.8850	0.0392	-0.2363	147.2217
1351.8900	0.1667	-0.2381	147.7610
1351.8950	0.1667	-0.2381	147.7610
1351.9000	0.2254	-0.2367	148.3006
1351.9050	0.2254	-0.2367	148.3006
1351.9100	-0.0838	-0.2140	148.8410
1351.9150	-0.0838	-0.2140	148.8410
1351.9200	0.2086	-0.2418	149.3800
1351.9250	0.2086	-0.2418	149.3800
1351.9300	0.3585	0.0059	149.9209
1351.9350	0.3585	0.0059	149.9209
1351.9400	0.1971	-0.2529	150.4593
1351.9450	0.1971	-0.2529	150.4593
1351.9500	0.1216	-0.4317	150.9983
1351.9550	0.1216	-0.4317	150.9983
1351.9600	0.0405	-0.4570	151.5382
1351.9650	0.0405	-0.4570	151.5382
1351.9700	0.0405	-0.4570	151.5382
1351.9760	0.1751	-0.3976	152.0777
1351.9800	0.1318	-0.3325	152.6178
1351.9850	0.1318	-0.3325	152.6178
1351.9900	0.1507	-0.2484	153.1578
1351.9950	0.1507	-0.2484	153.1578
1352.0000	0.0733	-0.1959	153.6978
1352.0050	0.0733	-0.1959	153.6978
1352.0100	0.2610	-0.1263	154.2376
1352.0150	0.2610	-0.1263	154.2376
1352.0200	0.1767	-0.2326	154.7768
1352.0250	0.1767	-0.2326	154.7768
1352.0300	0.2250	-0.1579	155.3168
1352.0350	0.2250	-0.1579	155.3168
1352.0400	0.2274	-0.5410	155.8545
1352.0450	0.2274	-0.5410	155.8545
1352.0500	0.2581	-0.1100	156.3963
1352.0550	0.2581	-0.1100	156.3963
1352.0600	0.1898	-0.1956	156.9356
1352.0650	0.1898	-0.1956	156.9356
1352.0700	0.2650	-0.4322	157.4739
1352.0750	0.2650	-0.4322	157.4739
1352.0800	0.2018	-0.2432	158.0147
1352.0850	0.2018	-0.2432	158.0147
1352.0900	-0.0308	-0.3006	158.5546
1352.0950	-0.0308	-0.3006	158.5546
1352.1000	0.2172	-0.1739	159.0944
1352.1050	0.2172	-0.1739	159.0944
1352.1100	-0.2435	0.0453	159.6346
1352.1150	-0.2435	0.0453	159.6346
1352.1200	-0.2435	0.0453	159.6346
1352.1250	0.1114	-0.3785	160.1730
1352.1300	0.3520	-0.2306	160.7129
1352.1350	0.3520	-0.2306	160.7129
1352.1400	0.1282	-0.1878	161.2530
1352.1450	0.1282	-0.1878	161.2530
1352.1500	0.2800	-0.2726	161.7921
1352.1550	0.2800	-0.2726	161.7921
1352.1600	0.3004	-0.2570	162.3318
1352.1650	0.3004	-0.2570	162.3318
1352.1700	0.2249	-0.2464	162.8716
1352.1750	0.2249	-0.2464	162.8716
1352.1800	0.2453	-0.2195	163.4114
1352.1850	0.2453	-0.2195	163.4114
1352.1900	0.2825	-0.1637	163.9513
1352.1950	0.2825	-0.1637	163.9513
1352.2000	0.0327	-0.3078	164.4906
1352.2050	0.0327	-0.3078	164.4906
1352.2100	0.0918	-0.1765	165.0307
1352.2150	0.0918	-0.1765	165.0307
1352.2200	0.1923	-0.2355	165.5700
1352.2250	0.1923	-0.2355	165.5700
1352.2300	0.1951	-0.2524	166.1096
1352.2350	0.1951	-0.2524	166.1096
1352.2400	0.2916	-0.2585	166.6491
1352.2450	0.2916	-0.2585	166.6491
1352.2500	0.0213	-0.2466	167.1891
1352.2550	0.0213	-0.2466	167.1891
1352.2600	0.0894	-0.1231	167.7291
1352.2650	0.0894	-0.1231	167.7291
1352.2700	0.0894	-0.1231	167.7291
1352.2750	0.1591	-0.2717	168.2682
1352.2800	0.1591	-0.2717	168.2682
1352.2850	0.2508	-0.2563	168.8078
1352.2900	0.0052	-0.3575	169.3474
1352.2950	0.0052	-0.3575	169.3474
1352.3000	0.1813	-0.2605	169.8872
1352.3050	0.1813	-0.2605	169.8872
1352.3100	0.0861	-0.3230	170.4267
1352.3150	0.0861	-0.3230	170.4267
1352.3200	-0.0212	-0.3053	170.9665
1352.3250	-0.0212	-0.3053	170.9665
1352.3300	0.3326	-0.3012	171.5058
1352.3350	0.3326	-0.3012	171.5058
1352.3400	0.3124	-0.5261	172.0444
1352.3450	0.3124	-0.5261	172.0444
1352.3500	0.1959	-0.2500	172.5855
1352.3550	0.1959	-0.2500	172.5855
1352.3600	0.2819	-0.3642	173.1246
1352.3650	0.2819	-0.3642	173.1246
1352.3700	0.0807	-0.3240	173.6646
1352.3750	0.0807	-0.3240	173.6646
1352.3800	0.2140	-0.2594	174.2044
1352.3850	0.2140	-0.2594	174.2044
1352.3900	0.0862	-0.2676	174.7441
1352.3950	0.0862	-0.2676	174.7441
1352.4000	0.1363	-0.2415	175.2838
1352.4050	0.1363	-0.2415	175.2838
1352.4100	0.1363	-0.2415	175.2838
1352.4150	0.4326	-0.3685	175.8226
1352.4200	0.2018	-0.2562	176.3630
1352.4250	0.2018	-0.2562	176.3630
1352.4300	0.1772	-0.2829	176.9026
1352.4350	0.1772	-0.2829	176.9026
1352.4400	0.0377	-1.0892	177.4405
1352.4450	0.0377	-1.0892	177.4405
1352.4500	0.1060	-0.3267	177.9818
1352.4550	0.1060	-0.3267	177.9818
1352.4600	0.2016	-0.1732	178.5219
1352.4650	0.2016	-0.1732	178.5219
1352.4700	0.2311	-0.2491	179.0613
1352.4750	0.2311	-0.2491	179.0613
1352.4800	0.2383	-0.3617	179.6005
1352.4850	0.2383	-0.3617	179.6005
1352.4900	0.1964	-0.2419	-179.8594
1352.4950	0.1964	-0.2419	-179.8594
1352.5000	0.1883	-0.2391	-179.3197
1352.5050	0.1883	-0.2391	-179.3197
1352.5100	0.2037	-0.1941	-178.7799
1352.5150	0.2037	-0.1941	-178.7799
1352.5200	0.2180	-0.3084	-178.2406
1352.5250	0.2180	-0.3084	-178.2406
1352.5300	0.3266	-0.2180	-177.7007
1352.5350	0.3266	-0.2180	-177.7007
1352.5400	0.3024	-0.2356	-177.1611
1352.5450	0.3024	-0.2356	-177.1611
1352.5500	0.0385	-0.2653	-176.6215
1352.5550	0.0385	-0.2653	-176.6215
1352.5600	0.1728	0.2771	-176.0803
1352.5650	0.1728	0.2771	-176.0803
1352.5700	0.2497	-0.1971	-175.5420
1352.5750	0.2497	-0.1971	-175.5420
1352.5800	0.1209	-0.1255	-175.0023
1352.5850	0.1209	-0.1255	-175.0023
1352.5900	0.1721	-0.1536	-174.4626
1352.5950	0.1721	-0.1536	-174.4626
1352.6000	0.1807	-0.2275	-173.9232
1352.6050	0.1807	-0.2275	-173.9232
1352.6100	0.1985	-0.2450	-173.3836
1352.6150	0.1985	-0.2450	-173.3836
1352.6200	0.1210	-0.2699	-172.8440
1352.6250	0.1210	-0.2699	-172.8440
1352.6300	-0.0179	0.2146	-172.3040
1352.6350	-0.0179	0.2146	-172.3040
1352.6400	0.1913	-0.2346	-171.7646
1352.6450	0.1913	-0.2346	-171.7646
1352.6500	0.1913	-0.2346	-171.7646
1352.6550	0.3145	0.1398	-171.2235
1352.6600	0.1906	-0.0515	-170.6849
1352.6650	0.1906	-0.0515	-170.6849
1352.6700	0.2564	0.0222	-170.1449
1352.6750	0.2564	0.0222	-170.1449
1352.6800	0.0704	-0.4234	-169.6064
1352.6850	0.0704	-0.4234	-169.6064
1352.6900	0.2931	-0.0343	-169.0657
1352.6950	0.2931	-0.0343	-169.0657
1352.7000	0.4190	-0.2092	-168.5265
1352.7050	0.4190	-0.2092	-168.5265
1352.7100	0.4300	-0.0479	-167.9861
1352.7150	0.4300	-0.0479	-167.9861
1352.7200	0.1865	-0.2603	-167.4475
1352.7250	0.1865	-0.2603	-167.4475
1352.7300	0.1865	-0.2603	-167.4475
1352.7350	0.2850	-0.3487	-166.9081
1352.7400	0.2513	0.1894	-166.3670
1352.7450	0.2513	0.1894	-166.3670
1352.7500	0.1729	-0.2779	-165.8286
1352.7550	0.1729	-0.2779	-165.8286
1352.7600	0.6708	0.2111	-165.2857
1352.7650	0.6708	0.2111	-165.2857
1352.7700	0.1511	-0.3250	-164.7494
1352.7750	0.1511	-0.3250	-164.7494
1352.7800	0.2799	-0.0781	-164.2091
1352.7850	0.2799	-0.0781	-164.2091
1352.7900	0.4312	-0.3588	-163.6702
1352.7950	0.4312	-0.3588	-163.6702
1352.8000	0.3306	-0.0720	-163.1297
1352.8050	0.3306	-0.0720	-163.1297
1352.8100	0.1847	-0.2626	-162.5907
1352.8150	0.1847	-0.2626	-162.5907
1352.8200	0.2288	-0.0416	-162.0506
1352.8250	0.2288	-0.0416	-162.0506
1352.8300	0.1851	-0.2662	-161.5114
1352.8350	0.1851	-0.2662	-161.5114
1352.8400	0.1166	-0.3299	-160.9719
1352.8450	0.1166	-0.3299	-160.9719
1352.8500	0.3746	-0.4958	-160.4327
1352.8550	0.3746	-0.4958	-160.4327
1352.8600	0.1969	-0.2930	-159.8925
1352.8650	0.1969	-0.2930	-159.8925
1352.8700	0.0417	-0.3318	-159.3530
1352.8750	0.0417	-0.3318	-159.3530
1352.8800	-0.4286	0.0381	-158.8149
1352.8850	-0.4286	0.0381	-158.8149
1352.8900	0.1189	-0.0602	-158.2735
1352.8950	0.1189	-0.0602	-158.2735
1352.9000	0.1874	-0.2866	-157.7339
1352.9050	0.1874	-0.2866	-157.7339
1352.9100	0.1874	-0.2866	-157.7339
1352.9150	0.0888	-0.5773	-157.1944
1352.9200	-0.0431	0.0134	-156.6551
1352.9250	-0.0431	0.0134	-156.6551
1352.9300	0.2399	-0.2973	-156.1150
1352.9350	0.2399	-0.2973	-156.1150
1352.9400	0.2304	-0.1843	-155.5752
1352.9450	0.2304	-0.1843	-155.5752
1352.9500	0.0523	-0.3412	-155.0358
1352.9550	0.0523	-0.3412	-155.0358
1352.9600	-0.1327	-0.2184	-154.4964
1352.9650	-0.1327	-0.2184	-154.4964
1352.9700	0.1745	-0.2661	-153.9564
1352.9750	0.1745	-0.2661	-153.9564
1352.9800	-0.0031	-0.0434	-153.4171
1352.9850	-0.0031	-0.0434	-153.4171
1352.9900	0.2337	-0.1898	-152.8769
1352.9950	0.2337	-0.1898	-152.8769
1353.0000	0.2186	-0.2188	-152.3374
1353.0050	0.2186	-0.2188	-152.3374
1353.0100	0.1800	-0.2434	-151.7978
1353.0150	0.1800	-0.2434	-151.7978
1353.0200	0.1854	-0.2654	-151.2581
1353.0250	0.1854	-0.2654	-151.2581
1353.0300	0.1495	-0.1851	-150.7185
1353.0350	0.1495	-0.1851	-150.7185
1353.0400	-0.0593	-0.2157	-150.1792
1353.0450	-0.0593	-0.2157	-150.1792
1353.0500	-0.0593	-0.2157	-150.1792
1353.0550	0.2401	-0.2180	-149.6391
1353.0600	0.2401	-0.2180	-149.6391
1353.0650	0.0361	-0.2421	-149.0997
1353.0700	0.3122	-0.3248	-148.5599
1353.0750	0.3122	-0.3248	-148.5599
1353.0800	0.1918	-0.2753	-148.0203
1353.0850	0.1918	-0.2753	-148.0203
1353.0900	0.2723	-0.3093	-147.4806
1353.0950	0.2723	-0.3093	-147.4806
1353.1000	0.1591	-0.2194	-146.9410
1353.1050	0.1591	-0.2194	-146.9410
1353.1100	0.2869	-0.3492	-146.4013
1353.1150	0.2869	-0.3492	-146.4013
1353.1200	0.2762	-0.0543	-145.8614
1353.1250	0.2762	-0.0543	-145.8614
1353.1300	0.2256	-0.3190	-145.3220
1353.1350	0.2256	-0.3190	-145.3220
1353.1400	0.2449	-0.1950	-144.7823
1353.1450	0.2449	-0.1950	-144.7823
1353.1500	0.2259	-0.2101	-144.2427
1353.1550	0.2259	-0.2101	-144.2427
1353.1600	0.2346	-0.1747	-143.7030
1353.1650	0.2346	-0.1747	-143.7030
1353.1700	0.1201	-0.2180	-143.1636
1353.1750	0.1201	-0.2180	-143.1636
1353.1800	0.1211	0.1298	-142.6241
1353.1850	0.1211	0.1298	-142.6241
1353.1900	0.3384	-0.0810	-142.0838
1353.1950	0.3384	-0.0810	-142.0838
1353.2000	0.1554	-0.2914	-141.5446
1353.2050	0.1554	-0.2914	-141.5446
1353.2100	0.3422	-0.2634	-141.0047
1353.2150	0.3422	-0.2634	-141.0047
1353.2200	0.1776	-0.2275	-140.4653
1353.2250	0.1776	-0.2275	-140.4653
1353.2300	0.1145	0.2373	-139.9262
1353.2350	0.1145	0.2373	-139.9262
1353.2400	0.1792	-0.2411	-139.3860
1353.2450	0.1792	-0.2411	-139.3860
1353.2500	0.5730	-0.0427	-138.8453
1353.2550	0.5730	-0.0427	-138.8453
1353.2600	0.1844	-0.2256	-138.3067
1353.2650	0.1844	-0.2256	-138.3067
1353.2700	0.1997	-0.2869	-137.7670
1353.2750	0.1997	-0.2869	-137.7670
1353.2800	-0.0378	-0.0777	-137.2281
1353.2850	-0.0378	-0.0777	-137.2281
1353.2900	0.3046	-0.2629	-136.6877
1353.2950	0.3046	-0.2629	-136.6877
1353.3000	0.1729	-0.0347	-136.1483
1353.3050	0.1729	-0.0347	-136.1483
1353.3100	0.3654	0.0658	-135.6081
1353.3150	0.3654	0.0658	-135.6081
1353.3200	0.1669	-0.2743	-135.0688
1353.3250	0.1669	-0.2743	-135.0688
1353.3300	0.2851	-0.1487	-134.5291
1353.3350	0.2851	-0.1487	-134.5291
1353.3400	0.2152	-0.2764	-133.9895
1353.3450	0.2152	-0.2764	-133.9895
1353.3500	0.1591	-0.2973	-133.4499
1353.3550	0.1591	-0.2973	-133.4499
1353.3600	0.1552	-0.2339	-132.9103
1353.3650	0.1552	-0.2339	-132.9103
1353.3700	0.1796	-0.2777	-132.3706
1353.3750	0.1796	-0.2777	-132.3706
1353.3800	0.1311	-0.2279	-131.8311
1353.3850	0.1311	-0.2279	-131.8311
1353.3900	0.2170	-0.2815	-131.2913
1353.3950	0.2170	-0.2815	-131.2913
1353.4000	0.3802	-0.0320	-130.7514
1353.4050	0.3802	-0.0320	-130.7514
1353.4100	0.2199	-0.1333	-130.2122
1353.4150	0.2199	-0.1333	-130.2122
1353.4200	0.1856	-0.3049	-129.6724
1353.4250	0.1856	-0.3049	-129.6724
1353.4300	0.1927	-0.2644	-129.1328
1353.4350	0.1927	-0.2644	-129.1328
1353.4400	0.2335	-0.3379	-128.5930
1353.4450	0.2335	-0.3379	-128.5930
1353.4500	0.2123	-0.2607	-128.0535
1353.4550	0.2123	-0.2607	-128.0535
1353.4600	0.1683	-0.2620	-127.5139
1353.4650	0.1683	-0.2620	-127.5139
1353.4700	0.1622	0.0391	-126.9748
1353.4750	0.1622	0.0391	-126.9748
1353.4800	0.1328	-0.3458	-126.4344
1353.4850	0.1328	-0.3458	-126.4344
1353.4900	0.1188	-0.2513	-125.8950
1353.4950	0.1188	-0.2513	-125.8950
1353.5000	-0.0221	-0.2606	-125.3554
1353.5050	-0.0221	-0.2606	-125.3554
1353.5100	0.1891	-0.1792	-124.8158
1353.5150	0.1891	-0.1792	-124.8158
1353.5200	0.1896	-0.2573	-124.2760
1353.5250	0.1896	-0.2573	-124.2760
1353.5300	0.1753	-0.2794	-123.7363
1353.5350	0.1753	-0.2794	-123.7363
1353.5400	0.1753	-0.2794	-123.7363
1353.5450	0.1108	-0.2811	-123.1967
1353.5500	0.1108	-0.2811	-123.1967
1353.5550	0.2675	0.0292	-122.6574
1353.5600	-0.1471	-0.4460	-122.1167
1353.5650	-0.1471	-0.4460	-122.1167
1353.5700	0.2319	-0.3987	-121.5775
1353.5750	0.2319	-0.3987	-121.5775
1353.5800	0.2984	-0.1010	-121.0382
1353.5850	0.2984	-0.1010	-121.0382
1353.5900	0.1869	-0.1229	-120.4988
1353.5950	0.1869	-0.1229	-120.4988
1353.6000	0.2632	-0.2764	-119.9588
1353.6050	0.2632	-0.2764	-119.9588
1353.6100	0.2323	-0.1468	-119.4194
1353.6150	0.2323	-0.1468	-119.4194
1353.6200	0.1128	-0.1573	-118.8799
1353.6250	0.1128	-0.1573	-118.8799
1353.6300	-0.0121	-0.4024	-118.3395
1353.6350	-0.0121	-0.4024	-118.3395
1353.6400	0.1125	-0.2142	-117.8004
1353.6450	0.1125	-0.2142	-117.8004
1353.6500	0.2487	-0.5379	-117.2601
1353.6550	0.2487	-0.5379	-117.2601
1353.6600	0.2537	-0.2679	-116.7209
1353.6650	0.2537	-0.2679	-116.7209
1353.6700	0.1702	-0.5057	-116.1807
1353.6750	0.1702	-0.5057	-116.1807
1353.6800	0.2127	-0.0821	-115.6421
1353.6850	0.2127	-0.0821	-115.6421
1353.6900	0.5130	-0.1031	-115.1019
1353.6950	0.5130	-0.1031	-115.1019
1353.7000	0.5130	-0.1031	-115.1019
1353.7050	0.3928	-0.3981	-114.5622
1353.7100	0.2384	-0.2136	-114.0229
1353.7150	0.2384	-0.2136	-114.0229
1353.7200	0.1162	-0.1627	-113.4835
1353.7250	0.1162	-0.1627	-113.4835
1353.7300	0.2658	-0.1435	-112.9437
1353.7350	0.2658	-0.1435	-112.9437
1353.7400	0.1896	-0.2750	-112.4038
1353.7450	0.1896	-0.2750	-112.4038
1353.7500	0.1325	-0.0170	-111.8650
1353.7550	0.1325	-0.0170	-111.8650
1353.7600	0.2702	-0.4136	-111.3242
1353.7650	0.2702	-0.4136	-111.3242
1353.7700	0.1893	-0.1521	-110.7852
1353.7750	0.1893	-0.1521	-110.7852
1353.7800	0.1893	-0.1521	-110.7852
1353.7850	0.1871	-0.3326	-110.2451
1353.7900	0.1678	-0.2424	-109.7057
1353.7950	0.1678	-0.2424	-109.7057
1353.8000	0.2528	-0.2071	-109.1661
1353.8050	0.2528	-0.2071	-109.1661
1353.8100	0.1689	-0.3505	-108.6261
1353.8150	0.1689	-0.3505	-108.6261
1353.8200	0.1989	-0.2459	-108.0867
1353.8250	0.1989	-0.2459	-108.0867
1353.8300	0.2087	-0.4249	-107.5466
1353.8350	0.2087	-0.4249	-107.5466
1353.8400	0.1965	-0.2425	-107.0075
1353.8450	0.1965	-0.2425	-107.0075
1353.8500	0.1328	-0.2680	-106.4678
1353.8550	0.1328	-0.2680	-106.4678
1353.8600	0.2398	-0.2298	-105.9282
1353.8650	0.2398	-0.2298	-105.9282
1353.8700	0.2011	-0.2724	-105.3885
1353.8750	0.2011	-0.2724	-105.3885
1353.8800	0.2011	-0.2724	-105.3885
1353.8880	0.0262	-0.2974	-104.8487
1353.8900	0.2970	-0.2602	-104.3092
1353.8950	0.2970	-0.2602	-104.3092
1353.9000	0.3914	0.1012	-103.7702
1353.9050	0.3914	0.1012	-103.7702
1353.9100	0.2149	-0.3048	-103.2298
1353.9150	0.2149	-0.3048	-103.2298
1353.9200	0.3157	-0.0338	-102.6908
1353.9250	0.3157	-0.0338	-102.6908
1353.9300	0.0712	-0.2736	-102.1506
1353.9350	0.0712	-0.2736	-102.1506
1353.9400	0.1802	-0.2502	-101.6111
1353.9450	0.1802	-0.2502	-101.6111
1353.9500	0.3001	0.1102	-101.0724
1353.9550	0.3001	0.1102	-101.0724
1353.9600	0.1872	-0.2316	-100.5319
1353.9650	0.1872	-0.2316	-100.5319
1353.9700	0.1781	-0.0221	-99.9930
1353.9750	0.1781	-0.0221	-99.9930
1353.9800	0.2036	-0.1763	-99.4528
1353.9850	0.2036	-0.1763	-99.4528
1353.9900	0.1973	-0.1926	-98.9131
1353.9950	0.1973	-0.1926	-98.9131
1354.0000	0.0719	-0.1422	-98.3737
1354.0050	0.0719	-0.1422	-98.3737
1354.0100	0.1930	-0.1920	-97.8339
1354.0150	0.1930	-0.1920	-97.8339
1354.0200	0.2502	-0.3611	-97.2936
1354.0250	0.2502	-0.3611	-97.2936
1354.0300	0.2502	-0.3611	-97.2936
1354.0350	0.2091	-0.1597	-96.7547
1354.0400	0.4646	-0.1658	-96.2150
1354.0450	0.4646	-0.1658	-96.2150
1354.0500	0.0725	0.0631	-95.6766
1354.0550	0.0725	0.0631	-95.6766
1354.0600	0.1943	-0.2462	-95.1355
1354.0650	0.1943	-0.2462	-95.1355
1354.0700	0.1739	-0.2996	-94.5956
1354.0750	0.1739	-0.2996	-94.5956
1354.0800	-0.1530	-0.3814	-94.0550
1354.0850	-0.1530	-0.3814	-94.0550
1354.0900	0.2449	-0.2677	-93.5165
1354.0950	0.2449	-0.2677	-93.5165
1354.1000	-0.1577	-0.0327	-92.9782
1354.1050	-0.1577	-0.0327	-92.9782
1354.1100	0.2806	0.0010	-92.4383
1354.1150	0.2806	0.0010	-92.4383
1354.1200	0.2090	-0.2715	-91.8976
1354.1250	0.2090	-0.2715	-91.8976
1354.1300	0.1960	-0.2382	-91.3581
1354.1350	0.1960	-0.2382	-91.3581
1354.1400	0.1979	-0.2519	-90.8184
1354.1450	0.1979	-0.2519	-90.8184
1354.1500	0.1907	-0.3541	-90.2783
1354.1550	0.1907	-0.3541	-90.2783
1354.1600	0.2058	-0.2974	-89.7389
1354.1650	0.2058	-0.2974	-89.7389
1354.1700	0.0892	-0.3718	-89.1987
1354.1750	0.0892	-0.3718	-89.1987
1354.1800	0.2345	-0.2762	-88.6597
1354.1850	0.2345	-0.2762	-88.6597
1354.1900	0.2153	-0.3615	-88.1197
1354.1950	0.2153	-0.3615	-88.1197
1354.2000	0.2853	-0.5585	-87.5794
1354.2050	0.2853	-0.5585	-87.5794
1354.2100	-0.2681	0.2290	-87.0446
1354.2150	-0.2681	0.2290	-87.0446
1354.2200	-0.1348	-0.3604	-86.5000
1354.2250	-0.1348	-0.3604	-86.5000
1354.2300	0.1678	-0.2346	-85.9617
1354.2350	0.1678	-0.2346	-85.9617
1354.2400	0.2290	-0.2257	-85.4221
1354.2450	0.2290	-0.2257	-85.4221
1354.2500	0.2050	-0.2797	-84.8822
1354.2550	0.2050	-0.2797	-84.8822
1354.2600	0.0611	-0.1620	-84.3430
1354.2650	0.0611	-0.1620	-84.3430
1354.2700	0.2961	-0.3021	-83.8030
1354.2750	0.2961	-0.3021	-83.8030
1354.2800	0.3873	-0.1656	-83.2639
1354.2850	0.3873	-0.1656	-83.2639
1354.2900	0.1559	-0.2294	-82.7238
1354.2950	0.1559	-0.2294	-82.7238
1354.3000	0.1653	-0.1893	-82.1843
1354.3050	0.1653	-0.1893	-82.1843
1354.3100	0.1653	-0.1893	-82.1843
1354.3150	0.2538	-0.2597	-81.6445
1354.3200	0.1851	-0.2935	-81.1046
1354.3250	0.1851	-0.2935	-81.1046
1354.3300	0.2144	-0.2774	-80.5651
1354.3350	0.2144	-0.2774	-80.5651
1354.3400	0.3455	-0.2120	-80.0259
1354.3450	0.3455	-0.2120	-80.0259
1354.3500	0.1983	-0.2835	-79.4857
1354.3550	0.1983	-0.2835	-79.4857
1354.3600	0.2315	-0.2402	-78.9464
1354.3650	0.2315	-0.2402	-78.9464
1354.3700	0.1600	-0.3215	-78.4062
1354.3750	0.1600	-0.3215	-78.4062
1354.3800	0.3279	-0.2994	-77.8670
1354.3850	0.3279	-0.2994	-77.8670
1354.3900	0.3029	-0.4876	-77.3265
1354.3950	0.3029	-0.4876	-77.3265
1354.4000	0.1672	-0.1447	-76.7882
1354.4050	0.1672	-0.1447	-76.7882
1354.4100	0.2030	-0.2554	-76.2481
1354.4150	0.2030	-0.2554	-76.2481
1354.4200	0.1941	0.0289	-75.7098
1354.4250	0.1941	0.0289	-75.7098
1354.4300	0.1941	0.0289	-75.7098
1354.4350	0.4623	-0.0331	-75.1700
1354.4400	0.4623	-0.0331	-75.1700
1354.4450	0.1350	-0.1786	-74.6294
1354.4500	0.1982	-0.2492	-74.0895
1354.4550	0.1982	-0.2492	-74.0895
1354.4600	0.1810	-0.3028	-73.5496
1354.4650	0.1810	-0.3028	-73.5496
1354.4700	0.2233	-0.2271	-73.0104
1354.4750	0.2233	-0.2271	-73.0104
1354.4800	0.2247	-0.2232	-72.4708
1354.4850	0.2247	-0.2232	-72.4708
1354.4900	0.1953	-0.3062	-71.9307
1354.4950	0.1953	-0.3062	-71.9307
1354.5000	0.2120	-0.1509	-71.3919
1354.5050	0.2120	-0.1509	-71.3919
1354.5100	0.1648	-0.1566	-70.8522
1354.5150	0.1648	-0.1566	-70.8522
1354.5200	0.1126	-0.2928	-70.3116
1354.5250	0.1126	-0.2928	-70.3116
1354.5300	0.1549	-0.1377	-69.7730
1354.5350	0.1549	-0.1377	-69.7730
1354.5400	0.1715	-0.7892	-69.2297
1354.5450	0.1715	-0.7892	-69.2297
1354.5500	0.3117	-0.2387	-68.6935
1354.5550	0.3117	-0.2387	-68.6935
1354.5600	0.2818	-0.0644	-68.1546
1354.5650	0.2818	-0.0644	-68.1546
1354.5700	0.1605	-0.2983	-67.6135
1354.5750	0.1605	-0.2983	-67.6135
1354.5800	0.1901	-0.2465	-67.0742
1354.5850	0.1901	-0.2465	-67.0742
1354.5900	0.4881	0.0181	-66.5362
1354.5950	0.4881	0.0181	-66.5362
1354.6000	-0.3263	-0.1981	-65.9939
1354.6050	-0.3263	-0.1981	-65.9939
1354.6100	0.2036	-0.2262	-65.4555
1354.6150	0.2036	-0.2262	-65.4555
1354.6200	0.1922	-0.2879	-64.9154
1354.6250	0.1922	-0.2879	-64.9154
1354.6300	0.2222	-0.2048	-64.3764
1354.6350	0.2222	-0.2048	-64.3764
1354.6400	0.2222	-0.2048	-64.3764
1354.6450	-0.1725	-0.0787	-63.8366
1354.6500	0.1835	-0.1914	-63.2970
1354.6550	0.1835	-0.1914	-63.2970
1354.6600	0.1792	-0.2811	-62.7569
1354.6650	0.1792	-0.2811	-62.7569
1354.6700	0.3032	-0.3915	-62.2172
1354.6750	0.3032	-0.3915	-62.2172
1354.6800	0.2062	-0.2297	-61.6779
1354.6850	0.2062	-0.2297	-61.6779
1354.6900	0.2436	-0.2664	-61.1383
1354.6950	0.2436	-0.2664	-61.1383
1354.7000	0.1970	-0.1459	-60.5991
1354.7050	0.1970	-0.1459	-60.5991
1354.7100	0.1724	-0.0480	-60.0600
1354.7150	0.1724	-0.0480	-60.0600
1354.7200	0.2992	-0.2019	-59.5198
1354.7250	0.2992	-0.2019	-59.5198
1354.7300	0.2316	-0.1880	-58.9801
1354.7350	0.2316	-0.1880	-58.9801
1354.7400	0.1678	-0.2441	-58.4399
1354.7450	0.1678	-0.2441	-58.4399
1354.7500	0.2388	-0.2571	-57.9005
1354.7550	0.2388	-0.2571	-57.9005
1354.7600	0.0948	-0.3157	-57.3599
1354.7650	0.0948	-0.3157	-57.3599
1354.7700	0.1231	-0.2923	-56.8205
1354.7750	0.1231	-0.2923	-56.8205
1354.7800	0.1231	-0.2923	-56.8205
1354.7850	0.1909	-0.2416	-56.2814
1354.7900	0.1574	-0.1438	-55.7423
1354.7950	0.1574	-0.1438	-55.7423
1354.8000	0.2003	-0.3366	-55.2017
